mhc_elution_id	h_age
13801056	1 year
13801057	1 year
13801058	1 year
13801059	1 year
13801186	1 year
13801187	1 year
13801188	1 year
13801189	1 year
13801190	1 year
13801191	1 year
13801192	1 year
13801193	1 year
13801194	1 year
13801195	1 year
13801196	1 year
13801197	1 year
13801198	1 year
13801199	1 year
13801319	1 year
13801320	1 year
13801321	1 year
13801322	1 year
13801323	1 year
13801324	1 year
13801325	1 year
13801326	1 year
13801327	1 year
13801328	1 year
13801329	1 year
13801330	1 year
13801331	1 year
13801332	1 year
13801557	1 year
13801558	1 year
13801559	1 year
13801560	1 year
13801561	1 year
13801562	1 year
13801563	1 year
13801564	1 year
13801565	1 year
13801566	1 year
13801567	1 year
13801568	1 year
13801569	1 year
13801570	1 year
13801781	1 year
13801782	1 year
13801783	1 year
13801784	1 year
13801785	1 year
13801786	1 year
13801787	1 year
13801788	1 year
13801789	1 year
13801790	1 year
13801791	1 year
13801792	1 year
13801793	1 year
13801794	1 year
13802005	1 year
13802006	1 year
13802007	1 year
13802008	1 year
13802009	1 year
13802010	1 year
13802011	1 year
13802012	1 year
13802013	1 year
13802014	1 year
13802015	1 year
13802016	1 year
13802017	1 year
13802018	1 year
13802229	1 year
13802230	1 year
13802231	1 year
13802232	1 year
13802233	1 year
13802234	1 year
13802235	1 year
13802236	1 year
13802237	1 year
13802238	1 year
13802239	1 year
13802240	1 year
13802241	1 year
13802242	1 year
13802453	1 year
13802454	1 year
13802455	1 year
13802456	1 year
13802457	1 year
13802458	1 year
13802459	1 year
13802460	1 year
13802461	1 year
13802462	1 year
13802463	1 year
13802464	1 year
13802465	1 year
13802466	1 year
13802677	1 year
13802678	1 year
13802679	1 year
13802680	1 year
13802681	1 year
13802682	1 year
13802683	1 year
13802684	1 year
13802685	1 year
13802686	1 year
13802687	1 year
13802688	1 year
13802689	1 year
13802690	1 year
13802901	1 year
13802902	1 year
13802903	1 year
13802904	1 year
13802905	1 year
13802906	1 year
13802907	1 year
13802908	1 year
13802909	1 year
13802910	1 year
13802911	1 year
13802912	1 year
13802913	1 year
13802914	1 year
13803125	1 year
13803126	1 year
13803127	1 year
13803128	1 year
13803129	1 year
13803130	1 year
13803131	1 year
13803132	1 year
13803133	1 year
13803134	1 year
13803135	1 year
13803136	1 year
13803137	1 year
13803138	1 year
13803349	1 year
13803350	1 year
13803351	1 year
13803352	1 year
13803353	1 year
13803354	1 year
13803355	1 year
13803356	1 year
13803357	1 year
13803358	1 year
13803359	1 year
13803360	1 year
13803361	1 year
13803362	1 year
13803574	1 year
13803575	1 year
13803576	1 year
13803577	1 year
13803578	1 year
13803579	1 year
13803580	1 year
13803581	1 year
13803582	1 year
13803583	1 year
13803584	1 year
13803585	1 year
13803586	1 year
13803587	1 year
13803798	1 year
13803799	1 year
13803800	1 year
13803801	1 year
13803802	1 year
13803803	1 year
13803804	1 year
13803805	1 year
13803806	1 year
13803807	1 year
13803808	1 year
13803809	1 year
13803810	1 year
13803811	1 year
13804022	1 year
13804023	1 year
13804024	1 year
13804025	1 year
13804026	1 year
13804027	1 year
13804028	1 year
13804029	1 year
13804030	1 year
13804031	1 year
13804032	1 year
13804033	1 year
13804034	1 year
13804035	1 year
13804246	1 year
13804247	1 year
13804248	1 year
13804249	1 year
13804250	1 year
13804251	1 year
13804252	1 year
13804253	1 year
13804254	1 year
13804255	1 year
13804256	1 year
13804257	1 year
13804258	1 year
13804259	1 year
13794096	1 year
13794097	1 year
13794098	1 year
13794099	1 year
13794100	1 year
13794101	1 year
13794102	1 year
13794103	1 year
13794104	1 year
13794105	1 year
13794106	1 year
13794107	1 year
13794108	1 year
13794109	1 year
13794321	1 year
13794322	1 year
13794323	1 year
13794324	1 year
13794325	1 year
13794326	1 year
13794327	1 year
13794328	1 year
13794329	1 year
13794330	1 year
13794331	1 year
13794332	1 year
13794333	1 year
13794334	1 year
13794335	1 year
13794546	1 year
13794547	1 year
13794548	1 year
13794549	1 year
13794550	1 year
13794551	1 year
13794552	1 year
13794553	1 year
13794554	1 year
13794555	1 year
13794556	1 year
13794557	1 year
13794558	1 year
13794769	1 year
13794770	1 year
13794771	1 year
13794772	1 year
13794773	1 year
13794774	1 year
13794775	1 year
13794776	1 year
13794777	1 year
13794778	1 year
13794779	1 year
13794780	1 year
13794781	1 year
13794782	1 year
13794993	1 year
13794994	1 year
13794995	1 year
13794996	1 year
13794997	1 year
13794998	1 year
13794999	1 year
13795000	1 year
13795001	1 year
13795002	1 year
13795003	1 year
13795004	1 year
13795005	1 year
13795006	1 year
13795218	1 year
13795219	1 year
13795220	1 year
13795221	1 year
13795222	1 year
13795223	1 year
13795224	1 year
13795225	1 year
13795226	1 year
13795227	1 year
13795228	1 year
13795229	1 year
13795230	1 year
13795231	1 year
13795441	1 year
13795442	1 year
13795443	1 year
13795444	1 year
13795445	1 year
13795446	1 year
13795447	1 year
13795448	1 year
13795449	1 year
13795450	1 year
13795451	1 year
13795452	1 year
13795453	1 year
13795454	1 year
13795666	1 year
13795667	1 year
13795668	1 year
13795669	1 year
13795670	1 year
13795671	1 year
13795672	1 year
13795673	1 year
13795674	1 year
13795675	1 year
13795676	1 year
13795677	1 year
13795678	1 year
13795679	1 year
13795680	1 year
13795891	1 year
13795892	1 year
13795893	1 year
13795894	1 year
13795895	1 year
13795896	1 year
13795897	1 year
13795898	1 year
13795899	1 year
13795900	1 year
13795901	1 year
13795902	1 year
13795903	1 year
13795904	1 year
13796117	1 year
13796118	1 year
13796119	1 year
13796120	1 year
13796121	1 year
13796122	1 year
13796123	1 year
13796124	1 year
13796125	1 year
13796126	1 year
13796127	1 year
13796128	1 year
13796129	1 year
13796130	1 year
13796343	1 year
13796344	1 year
13796345	1 year
13796346	1 year
13796347	1 year
13796348	1 year
13796349	1 year
13796350	1 year
13796351	1 year
13796352	1 year
13796353	1 year
13796354	1 year
13796355	1 year
13796356	1 year
13796567	1 year
13796568	1 year
13796569	1 year
13796570	1 year
13796571	1 year
13796572	1 year
13796573	1 year
13796574	1 year
13796575	1 year
13796576	1 year
13796577	1 year
13796578	1 year
13796579	1 year
13796580	1 year
13796791	1 year
13796792	1 year
13796793	1 year
13796794	1 year
13796795	1 year
13796796	1 year
13796797	1 year
13796798	1 year
13796799	1 year
13796800	1 year
13796801	1 year
13796802	1 year
13796803	1 year
13796804	1 year
13797015	1 year
13797016	1 year
13797017	1 year
13797018	1 year
13797019	1 year
13797020	1 year
13797021	1 year
13797022	1 year
13797023	1 year
13797024	1 year
13797025	1 year
13797026	1 year
13797027	1 year
13797028	1 year
13797239	1 year
13797240	1 year
13797241	1 year
13797242	1 year
13797243	1 year
13797244	1 year
13797245	1 year
13797246	1 year
13797247	1 year
13797248	1 year
13797249	1 year
13797250	1 year
13797251	1 year
13797252	1 year
13797464	1 year
13797465	1 year
13797466	1 year
13797467	1 year
13797468	1 year
13797469	1 year
13797470	1 year
13797471	1 year
13797472	1 year
13797473	1 year
13797474	1 year
13797475	1 year
13797476	1 year
13797477	1 year
13797478	1 year
13797688	1 year
13797689	1 year
13797690	1 year
13797691	1 year
13797692	1 year
13797693	1 year
13797694	1 year
13797695	1 year
13797696	1 year
13797697	1 year
13797698	1 year
13797699	1 year
13797700	1 year
13797701	1 year
13797911	1 year
13797912	1 year
13797913	1 year
13797914	1 year
13797915	1 year
13797916	1 year
13797917	1 year
13797918	1 year
13797919	1 year
13797920	1 year
13797921	1 year
13797922	1 year
13797923	1 year
13797924	1 year
13798135	1 year
13798136	1 year
13798137	1 year
13798138	1 year
13798139	1 year
13798140	1 year
13798141	1 year
13798142	1 year
13798143	1 year
13798144	1 year
13798145	1 year
13798146	1 year
13798147	1 year
13798148	1 year
13798359	1 year
13798360	1 year
13798361	1 year
13798362	1 year
13798363	1 year
13798364	1 year
13798365	1 year
13798366	1 year
13798367	1 year
13798368	1 year
13798369	1 year
13798370	1 year
13798371	1 year
13798372	1 year
13798583	1 year
13798584	1 year
13798585	1 year
13798586	1 year
13798587	1 year
13798588	1 year
13798589	1 year
13798590	1 year
13798591	1 year
13798592	1 year
13798593	1 year
13798594	1 year
13798595	1 year
13798596	1 year
13798807	1 year
13798808	1 year
13798809	1 year
13798810	1 year
13798811	1 year
13798812	1 year
13798813	1 year
13798814	1 year
13798815	1 year
13798816	1 year
13798817	1 year
13798818	1 year
13798819	1 year
13798820	1 year
13799031	1 year
13799032	1 year
13799033	1 year
13799034	1 year
13799035	1 year
13799036	1 year
13799037	1 year
13799038	1 year
13799039	1 year
13799040	1 year
13799041	1 year
13799042	1 year
13799043	1 year
13799044	1 year
13799255	1 year
13799256	1 year
13799257	1 year
13799258	1 year
13799259	1 year
13799260	1 year
13799261	1 year
13799262	1 year
13799263	1 year
13799264	1 year
13799265	1 year
13799266	1 year
13799267	1 year
13799268	1 year
13799478	1 year
13799479	1 year
13799480	1 year
13799481	1 year
13799482	1 year
13799483	1 year
13799484	1 year
13799485	1 year
13799486	1 year
13799487	1 year
13799488	1 year
13799489	1 year
13799490	1 year
13799491	1 year
13799702	1 year
13799703	1 year
13799704	1 year
13799705	1 year
13799706	1 year
13799707	1 year
13799708	1 year
13799709	1 year
13799710	1 year
13799711	1 year
13799712	1 year
13799713	1 year
13799714	1 year
13799715	1 year
13799926	1 year
13799927	1 year
13799928	1 year
13799929	1 year
13799930	1 year
13799931	1 year
13799932	1 year
13799933	1 year
13799934	1 year
13799935	1 year
13799936	1 year
13799937	1 year
13799938	1 year
13799939	1 year
13800150	1 year
13800151	1 year
13800152	1 year
13800153	1 year
13800154	1 year
13800155	1 year
13800156	1 year
13800157	1 year
13800158	1 year
13800159	1 year
13800160	1 year
13800161	1 year
13800162	1 year
13800163	1 year
13800360	1 year
13800361	1 year
13800362	1 year
13800363	1 year
13800364	1 year
13800365	1 year
13800366	1 year
13800367	1 year
13800368	1 year
13800369	1 year
13800370	1 year
13800371	1 year
13800372	1 year
13800373	1 year
13800556	1 year
13800557	1 year
13800558	1 year
13800559	1 year
13800560	1 year
13800561	1 year
13800562	1 year
13800563	1 year
13800564	1 year
13800565	1 year
13800566	1 year
13800567	1 year
13800568	1 year
13800569	1 year
13800738	1 year
13800739	1 year
13800740	1 year
13800741	1 year
13800742	1 year
13800743	1 year
13800744	1 year
13800745	1 year
13800746	1 year
13800747	1 year
13800748	1 year
13800749	1 year
13800750	1 year
13800751	1 year
13800906	1 year
13800907	1 year
13800908	1 year
13800909	1 year
13800910	1 year
13800911	1 year
13800912	1 year
13800913	1 year
13800914	1 year
13800915	1 year
13800916	1 year
13800917	1 year
13800918	1 year
13800919	1 year
13801060	1 year
13801061	1 year
13801062	1 year
13801063	1 year
13801064	1 year
13801065	1 year
13801066	1 year
13801067	1 year
13801068	1 year
13801069	1 year
13801070	1 year
13801071	1 year
13801072	1 year
13801073	1 year
13801200	1 year
13801201	1 year
13801202	1 year
13801203	1 year
13801204	1 year
13801205	1 year
13801206	1 year
13801207	1 year
13801208	1 year
13801209	1 year
13801210	1 year
13801211	1 year
13801212	1 year
13801213	1 year
13801333	1 year
13801334	1 year
13801335	1 year
13801336	1 year
13801337	1 year
13801338	1 year
13801339	1 year
13801340	1 year
13801341	1 year
13801342	1 year
13801343	1 year
13801344	1 year
13801345	1 year
13801346	1 year
13801571	1 year
13801572	1 year
13801573	1 year
13801574	1 year
13801575	1 year
13801576	1 year
13801577	1 year
13801578	1 year
13801579	1 year
13801580	1 year
13801581	1 year
13801582	1 year
13801583	1 year
13801584	1 year
13801795	1 year
13801796	1 year
13801797	1 year
13801798	1 year
13801799	1 year
13801800	1 year
13801801	1 year
13801802	1 year
13801803	1 year
13801804	1 year
13801805	1 year
13801806	1 year
13801807	1 year
13801808	1 year
13802019	1 year
13802020	1 year
13802021	1 year
13802022	1 year
13802023	1 year
13802024	1 year
13802025	1 year
13802026	1 year
13802027	1 year
13802028	1 year
13802029	1 year
13802030	1 year
13802031	1 year
13802032	1 year
13802243	1 year
13802244	1 year
13802245	1 year
13802246	1 year
13802247	1 year
13802248	1 year
13802249	1 year
13802250	1 year
13802251	1 year
13802252	1 year
13802253	1 year
13802254	1 year
13802255	1 year
13802256	1 year
13802467	1 year
13802468	1 year
13802469	1 year
13802470	1 year
13802471	1 year
13802472	1 year
13802473	1 year
13802474	1 year
13802475	1 year
13802476	1 year
13802477	1 year
13802478	1 year
13802479	1 year
13802480	1 year
13802691	1 year
13802692	1 year
13802693	1 year
13802694	1 year
13802695	1 year
13802696	1 year
13802697	1 year
13802698	1 year
13802699	1 year
13802700	1 year
13802701	1 year
13802702	1 year
13802703	1 year
13802704	1 year
13802915	1 year
13802916	1 year
13802917	1 year
13802918	1 year
13802919	1 year
13802920	1 year
13802921	1 year
13802922	1 year
13802923	1 year
13802924	1 year
13802925	1 year
13802926	1 year
13802927	1 year
13802928	1 year
13803139	1 year
13803140	1 year
13803141	1 year
13803142	1 year
13803143	1 year
13803144	1 year
13803145	1 year
13803146	1 year
13803147	1 year
13803148	1 year
13803149	1 year
13803150	1 year
13803151	1 year
13803152	1 year
13803363	1 year
13803364	1 year
13803365	1 year
13803366	1 year
13803367	1 year
13803368	1 year
13803369	1 year
13803370	1 year
13803371	1 year
13803372	1 year
13803373	1 year
13803374	1 year
13803375	1 year
13803376	1 year
13803588	1 year
13803589	1 year
13803590	1 year
13803591	1 year
13803592	1 year
13803593	1 year
13803594	1 year
13803595	1 year
13803596	1 year
13803597	1 year
13803598	1 year
13803599	1 year
13803600	1 year
13803601	1 year
13803812	1 year
13803813	1 year
13803814	1 year
13803815	1 year
13803816	1 year
13803817	1 year
13803818	1 year
13803819	1 year
13803820	1 year
13803821	1 year
13803822	1 year
13803823	1 year
13803824	1 year
13803825	1 year
13804036	1 year
13804037	1 year
13804038	1 year
13804039	1 year
13804040	1 year
13804041	1 year
13804042	1 year
13804043	1 year
13804044	1 year
13804045	1 year
13804046	1 year
13804047	1 year
13804048	1 year
13804049	1 year
13804260	1 year
13804261	1 year
13804262	1 year
13804263	1 year
13804264	1 year
13804265	1 year
13804266	1 year
13804267	1 year
13804268	1 year
13804269	1 year
13804270	1 year
13804271	1 year
13804272	1 year
13804273	1 year
13794110	1 year
13794111	1 year
13794112	1 year
13794113	1 year
13794114	1 year
13794115	1 year
13794116	1 year
13794117	1 year
13794118	1 year
13794119	1 year
13794120	1 year
13794121	1 year
13794122	1 year
13794123	1 year
13794336	1 year
13794337	1 year
13794338	1 year
13794339	1 year
13794340	1 year
13794341	1 year
13794342	1 year
13794343	1 year
13794344	1 year
13794345	1 year
13794346	1 year
13794347	1 year
13794348	1 year
13794349	1 year
13794559	1 year
13794560	1 year
13794561	1 year
13794562	1 year
13794563	1 year
13794564	1 year
13794565	1 year
13794566	1 year
13794567	1 year
13794568	1 year
13794569	1 year
13794570	1 year
13794571	1 year
13794572	1 year
13794783	1 year
13794784	1 year
13794785	1 year
13794786	1 year
13794787	1 year
13794788	1 year
13794789	1 year
13794790	1 year
13794791	1 year
13794792	1 year
13794793	1 year
13794794	1 year
13794795	1 year
13794796	1 year
13795007	1 year
13795008	1 year
13795009	1 year
13795010	1 year
13795011	1 year
13795012	1 year
13795013	1 year
13795014	1 year
13795015	1 year
13795016	1 year
13795017	1 year
13795018	1 year
13795019	1 year
13795020	1 year
13795232	1 year
13795233	1 year
13795234	1 year
13795235	1 year
13795236	1 year
13795237	1 year
13795238	1 year
13795239	1 year
13795240	1 year
13795241	1 year
13795242	1 year
13795243	1 year
13795244	1 year
13795245	1 year
13795455	1 year
13795456	1 year
13795457	1 year
13795458	1 year
13795459	1 year
13795460	1 year
13795461	1 year
13795462	1 year
13795463	1 year
13795464	1 year
13795465	1 year
13795466	1 year
13795467	1 year
13795468	1 year
13795681	1 year
13795682	1 year
13795683	1 year
13795684	1 year
13795685	1 year
13795686	1 year
13795687	1 year
13795688	1 year
13795689	1 year
13795690	1 year
13795691	1 year
13795692	1 year
13795693	1 year
13795694	1 year
13795905	1 year
13795906	1 year
13795907	1 year
13795908	1 year
13795909	1 year
13795910	1 year
13795911	1 year
13795912	1 year
13795913	1 year
13795914	1 year
13795915	1 year
13795916	1 year
13795917	1 year
13795918	1 year
13796131	1 year
13796132	1 year
13796133	1 year
13796134	1 year
13796135	1 year
13796136	1 year
13796137	1 year
13796138	1 year
13796139	1 year
13796140	1 year
13796141	1 year
13796142	1 year
13796143	1 year
13796144	1 year
13796357	1 year
13796358	1 year
13796359	1 year
13796360	1 year
13796361	1 year
13796362	1 year
13796363	1 year
13796364	1 year
13796365	1 year
13796366	1 year
13796367	1 year
13796368	1 year
13796369	1 year
13796370	1 year
13796581	1 year
13796582	1 year
13796583	1 year
13796584	1 year
13796585	1 year
13796586	1 year
13796587	1 year
13796588	1 year
13796589	1 year
13796590	1 year
13796591	1 year
13796592	1 year
13796593	1 year
13796594	1 year
13796805	1 year
13796806	1 year
13796807	1 year
13796808	1 year
13796809	1 year
13796810	1 year
13796811	1 year
13796812	1 year
13796813	1 year
13796814	1 year
13796815	1 year
13796816	1 year
13796817	1 year
13796818	1 year
13797029	1 year
13797030	1 year
13797031	1 year
13797032	1 year
13797033	1 year
13797034	1 year
13797035	1 year
13797036	1 year
13797037	1 year
13797038	1 year
13797039	1 year
13797040	1 year
13797041	1 year
13797042	1 year
13797253	1 year
13797254	1 year
13797255	1 year
13797256	1 year
13797257	1 year
13797258	1 year
13797259	1 year
13797260	1 year
13797261	1 year
13797262	1 year
13797263	1 year
13797264	1 year
13797265	1 year
13797266	1 year
13797267	1 year
13797479	1 year
13797480	1 year
13797481	1 year
13797482	1 year
13797483	1 year
13797484	1 year
13797485	1 year
13797486	1 year
13797487	1 year
13797488	1 year
13797489	1 year
13797490	1 year
13797491	1 year
13797492	1 year
13797702	1 year
13797703	1 year
13797704	1 year
13797705	1 year
13797706	1 year
13797707	1 year
13797708	1 year
13797709	1 year
13797710	1 year
13797711	1 year
13797712	1 year
13797713	1 year
13797714	1 year
13797715	1 year
13797925	1 year
13797926	1 year
13797927	1 year
13797928	1 year
13797929	1 year
13797930	1 year
13797931	1 year
13797932	1 year
13797933	1 year
13797934	1 year
13797935	1 year
13797936	1 year
13797937	1 year
13797938	1 year
13798149	1 year
13798150	1 year
13798151	1 year
13798152	1 year
13798153	1 year
13798154	1 year
13798155	1 year
13798156	1 year
13798157	1 year
13798158	1 year
13798159	1 year
13798160	1 year
13798161	1 year
13798162	1 year
13798373	1 year
13798374	1 year
13798375	1 year
13798376	1 year
13798377	1 year
13798378	1 year
13798379	1 year
13798380	1 year
13798381	1 year
13798382	1 year
13798383	1 year
13798384	1 year
13798385	1 year
13798386	1 year
13798597	1 year
13798598	1 year
13798599	1 year
13798600	1 year
13798601	1 year
13798602	1 year
13798603	1 year
13798604	1 year
13798605	1 year
13798606	1 year
13798607	1 year
13798608	1 year
13798609	1 year
13798610	1 year
13798821	1 year
13798822	1 year
13798823	1 year
13798824	1 year
13798825	1 year
13798826	1 year
13798827	1 year
13798828	1 year
13798829	1 year
13798830	1 year
13798831	1 year
13798832	1 year
13798833	1 year
13798834	1 year
13799045	1 year
13799046	1 year
13799047	1 year
13799048	1 year
13799049	1 year
13799050	1 year
13799051	1 year
13799052	1 year
13799053	1 year
13799054	1 year
13799055	1 year
13799056	1 year
13799057	1 year
13799058	1 year
13799269	1 year
13799270	1 year
13799271	1 year
13799272	1 year
13799273	1 year
13799274	1 year
13799275	1 year
13799276	1 year
13799277	1 year
13799278	1 year
13799279	1 year
13799280	1 year
13799281	1 year
13799282	1 year
13799492	1 year
13799493	1 year
13799494	1 year
13799495	1 year
13799496	1 year
13799497	1 year
13799498	1 year
13799499	1 year
13799500	1 year
13799501	1 year
13799502	1 year
13799503	1 year
13799504	1 year
13799505	1 year
13799716	1 year
13799717	1 year
13799718	1 year
13799719	1 year
13799720	1 year
13799721	1 year
13799722	1 year
13799723	1 year
13799724	1 year
13799725	1 year
13799726	1 year
13799727	1 year
13799728	1 year
13799729	1 year
13799940	1 year
13799941	1 year
13799942	1 year
13799943	1 year
13799944	1 year
13799945	1 year
13799946	1 year
13799947	1 year
13799948	1 year
13799949	1 year
13799950	1 year
13799951	1 year
13799952	1 year
13799953	1 year
13800164	1 year
13800165	1 year
13800166	1 year
13800167	1 year
13800168	1 year
13800169	1 year
13800170	1 year
13800171	1 year
13800172	1 year
13800173	1 year
13800174	1 year
13800175	1 year
13800176	1 year
13800177	1 year
13800374	1 year
13800375	1 year
13800376	1 year
13800377	1 year
13800378	1 year
13800379	1 year
13800380	1 year
13800381	1 year
13800382	1 year
13800383	1 year
13800384	1 year
13800385	1 year
13800386	1 year
13800387	1 year
13800570	1 year
13800571	1 year
13800572	1 year
13800573	1 year
13800574	1 year
13800575	1 year
13800576	1 year
13800577	1 year
13800578	1 year
13800579	1 year
13800580	1 year
13800581	1 year
13800582	1 year
13800583	1 year
13800752	1 year
13800753	1 year
13800754	1 year
13800755	1 year
13800756	1 year
13800757	1 year
13800758	1 year
13800759	1 year
13800760	1 year
13800761	1 year
13800762	1 year
13800763	1 year
13800764	1 year
13800765	1 year
13800920	1 year
13800921	1 year
13800922	1 year
13800923	1 year
13800924	1 year
13800925	1 year
13800926	1 year
13800927	1 year
13800928	1 year
13800929	1 year
13800930	1 year
13800931	1 year
13800932	1 year
13800933	1 year
13801074	1 year
13801075	1 year
13801076	1 year
13801077	1 year
13801078	1 year
13801079	1 year
13801080	1 year
13801081	1 year
13801082	1 year
13801083	1 year
13801084	1 year
13801085	1 year
13801086	1 year
13801087	1 year
13801214	1 year
13801215	1 year
13801216	1 year
13801217	1 year
13801218	1 year
13801219	1 year
13801220	1 year
13801221	1 year
13801222	1 year
13801223	1 year
13801224	1 year
13801225	1 year
13801226	1 year
13801227	1 year
13801347	1 year
13801348	1 year
13801349	1 year
13801350	1 year
13801351	1 year
13801352	1 year
13801353	1 year
13801354	1 year
13801355	1 year
13801356	1 year
13801357	1 year
13801358	1 year
13801359	1 year
13801360	1 year
13801585	1 year
13801586	1 year
13801587	1 year
13801588	1 year
13801589	1 year
13801590	1 year
13801591	1 year
13801592	1 year
13801593	1 year
13801594	1 year
13801595	1 year
13801596	1 year
13801597	1 year
13801598	1 year
13801809	1 year
13801810	1 year
13801811	1 year
13801812	1 year
13801813	1 year
13801814	1 year
13801815	1 year
13801816	1 year
13801817	1 year
13801818	1 year
13801819	1 year
13801820	1 year
13801821	1 year
13801822	1 year
13802033	1 year
13802034	1 year
13802035	1 year
13802036	1 year
13802037	1 year
13802038	1 year
13802039	1 year
13802040	1 year
13802041	1 year
13802042	1 year
13802043	1 year
13802044	1 year
13802045	1 year
13802046	1 year
13802257	1 year
13802258	1 year
13802259	1 year
13802260	1 year
13802261	1 year
13802262	1 year
13802263	1 year
13802264	1 year
13802265	1 year
13802266	1 year
13802267	1 year
13802268	1 year
13802269	1 year
13802270	1 year
13802481	1 year
13802482	1 year
13802483	1 year
13802484	1 year
13802485	1 year
13802486	1 year
13802487	1 year
13802488	1 year
13802489	1 year
13802490	1 year
13802491	1 year
13802492	1 year
13802493	1 year
13802494	1 year
13802705	1 year
13802706	1 year
13802707	1 year
13802708	1 year
13802709	1 year
13802710	1 year
13802711	1 year
13802712	1 year
13802713	1 year
13802714	1 year
13802715	1 year
13802716	1 year
13802717	1 year
13802718	1 year
13802929	1 year
13802930	1 year
13802931	1 year
13802932	1 year
13802933	1 year
13802934	1 year
13802935	1 year
13802936	1 year
13802937	1 year
13802938	1 year
13802939	1 year
13802940	1 year
13802941	1 year
13802942	1 year
13803153	1 year
13803154	1 year
13803155	1 year
13803156	1 year
13803157	1 year
13803158	1 year
13803159	1 year
13803160	1 year
13803161	1 year
13803162	1 year
13803163	1 year
13803164	1 year
13803165	1 year
13803166	1 year
13803377	1 year
13803378	1 year
13803379	1 year
13803380	1 year
13803381	1 year
13803382	1 year
13803383	1 year
13803384	1 year
13803385	1 year
13803386	1 year
13803387	1 year
13803388	1 year
13803389	1 year
13803390	1 year
13803602	1 year
13803603	1 year
13803604	1 year
13803605	1 year
13803606	1 year
13803607	1 year
13803608	1 year
13803609	1 year
13803610	1 year
13803611	1 year
13803612	1 year
13803613	1 year
13803614	1 year
13803615	1 year
13803826	1 year
13803827	1 year
13803828	1 year
13803829	1 year
13803830	1 year
13803831	1 year
13803832	1 year
13803833	1 year
13803834	1 year
13803835	1 year
13803836	1 year
13803837	1 year
13803838	1 year
13803839	1 year
13804050	1 year
13804051	1 year
13804052	1 year
13804053	1 year
13804054	1 year
13804055	1 year
13804056	1 year
13804057	1 year
13804058	1 year
13804059	1 year
13804060	1 year
13804061	1 year
13804062	1 year
13804063	1 year
13804274	1 year
13804275	1 year
13804276	1 year
13804277	1 year
13804278	1 year
13804279	1 year
13804280	1 year
13804281	1 year
13804282	1 year
13804283	1 year
13804284	1 year
13804285	1 year
13804286	1 year
13804287	1 year
13794124	1 year
13794125	1 year
13794126	1 year
13794127	1 year
13794128	1 year
13794129	1 year
13794130	1 year
13794131	1 year
13794132	1 year
13794133	1 year
13794134	1 year
13794135	1 year
13794136	1 year
13794137	1 year
13794350	1 year
13794351	1 year
13794352	1 year
13794353	1 year
13794354	1 year
13794355	1 year
13794356	1 year
13794357	1 year
13794358	1 year
13794359	1 year
13794360	1 year
13794361	1 year
13794362	1 year
13794363	1 year
13794573	1 year
13794574	1 year
13794575	1 year
13794576	1 year
13794577	1 year
13794578	1 year
13794579	1 year
13794580	1 year
13794581	1 year
13794582	1 year
13794583	1 year
13794584	1 year
13794585	1 year
13794586	1 year
13794797	1 year
13794798	1 year
13794799	1 year
13794800	1 year
13794801	1 year
13794802	1 year
13794803	1 year
13794804	1 year
13794805	1 year
13794806	1 year
13794807	1 year
13794808	1 year
13794809	1 year
13794810	1 year
13795023	1 year
13795024	1 year
13795025	1 year
13795026	1 year
13795027	1 year
13795028	1 year
13795029	1 year
13795030	1 year
13795031	1 year
13795032	1 year
13795033	1 year
13795034	1 year
13795021	1 year
13795022	1 year
13795246	1 year
13795247	1 year
13795248	1 year
13795249	1 year
13795250	1 year
13795251	1 year
13795252	1 year
13795253	1 year
13795254	1 year
13795255	1 year
13795256	1 year
13795257	1 year
13795258	1 year
13795259	1 year
13795469	1 year
13795470	1 year
13795471	1 year
13795472	1 year
13795473	1 year
13795474	1 year
13795475	1 year
13795476	1 year
13795477	1 year
13795478	1 year
13795479	1 year
13795480	1 year
13795481	1 year
13795482	1 year
13795695	1 year
13795696	1 year
13795697	1 year
13795698	1 year
13795699	1 year
13795700	1 year
13795701	1 year
13795702	1 year
13795703	1 year
13795704	1 year
13795705	1 year
13795706	1 year
13795707	1 year
13795708	1 year
13795919	1 year
13795920	1 year
13795921	1 year
13795922	1 year
13795923	1 year
13795924	1 year
13795925	1 year
13795926	1 year
13795927	1 year
13795928	1 year
13795929	1 year
13795930	1 year
13795931	1 year
13795932	1 year
13796145	1 year
13796146	1 year
13796147	1 year
13796148	1 year
13796149	1 year
13796150	1 year
13796151	1 year
13796152	1 year
13796153	1 year
13796154	1 year
13796155	1 year
13796156	1 year
13796157	1 year
13796158	1 year
13796373	1 year
13796374	1 year
13796375	1 year
13796376	1 year
13796377	1 year
13796378	1 year
13796379	1 year
13796380	1 year
13796381	1 year
13796382	1 year
13796383	1 year
13796384	1 year
13796371	1 year
13796372	1 year
13796595	1 year
13796596	1 year
13796597	1 year
13796598	1 year
13796599	1 year
13796600	1 year
13796601	1 year
13796602	1 year
13796603	1 year
13796604	1 year
13796605	1 year
13796606	1 year
13796607	1 year
13796608	1 year
13796819	1 year
13796820	1 year
13796821	1 year
13796822	1 year
13796823	1 year
13796824	1 year
13796825	1 year
13796826	1 year
13796827	1 year
13796828	1 year
13796829	1 year
13796830	1 year
13796831	1 year
13796832	1 year
13797043	1 year
13797044	1 year
13797045	1 year
13797046	1 year
13797047	1 year
